mean,sd,maxv,minv,median,skew,kurtosis,q1,q3,mode,iqr,energy,rmse,zcr,tempo,meanmfcc,minmfcc,maxmfcc,chroma_freq,spectral_centroid,spectral_bandwidth,spectral_rolloff,Sex,Age_Class
-1.30E-17,0.288675135,0.499989571,-0.499989571,0,-4.62E-18,-1.200000001,-0.249994786,0.249994786,-0.499989571,0.499989571,61.25232,0.035742886,2105,151.9990809,-11.294366,-477.17853,137.83871,0.23001927,1817.394299,2364.36023,4068.286393,Female,0
-1.54E-05,0.288675134,0.499969263,-0.5,-1.54E-05,2.04E-16,-1.200000002,-0.250007684,0.249976947,-0.5,0.499984631,29.018114,0.02986523,1269,172.265625,-11.416409,-620.92163,188.25345,0.23761986,1567.908271,2211.606667,3398.208618,Female,0
-4.56E-18,0.288675134,0.499986616,-0.499986616,0,-3.46E-18,-1.200000002,-0.249993308,0.249993308,-0.499986616,0.499986616,33.48766,0.029940316,1687,99.38401442,-10.430085,-486.65286,164.55173,0.28030354,1680.347541,2291.708988,3492.508562,Female,0
-1.47E-05,0.288675134,0.499970576,-0.5,-1.47E-05,1.72E-16,-1.200000002,-0.250007356,0.249977932,-0.5,0.499985288,27.860867,0.02863171,1743,129.1992188,-10.470408,-583.98,201.82678,0.32897896,1719.776677,2449.689527,3836.927545,Female,0
-1.76E-05,0.288675134,0.499964709,-0.5,-1.76E-05,6.84E-17,-1.200000003,-0.250008823,0.249973532,-0.5,0.499982355,52.871002,0.043195598,1233,99.38401442,-10.10152,-468.32773,181.19739,0.24088916,1719.350568,2321.361931,3734.280396,Female,0
-1.34E-05,0.288675134,0.499973162,-0.5,-1.34E-05,-9.39E-17,-1.200000002,-0.25000671,0.249979871,-0.5,0.499986581,346.79974,0.096475706,2137,198.7680288,-6.9314547,-417.15958,203.65848,0.3309681,1502.145373,1868.516984,2964.797597,Male,0
-1.21E-05,0.288675135,0.49997589,-0.5,-1.21E-05,-1.65E-16,-1.200000001,-0.250006028,0.249981917,-0.5,0.499987945,80.84631,0.0441501,1931,151.9990809,-10.209188,-545.16986,181.32245,0.24554223,1549.544356,2029.722142,3095.660549,Female,1
3.61E-17,0.288675134,0.499985363,-0.499985363,0,-5.77E-16,-1.200000002,-0.249992682,0.249992682,-0.499985363,0.499985363,354.096,0.101811126,1667,103.359375,-8.442597,-489.90295,208.45493,0.3047818,1596.4588,1997.8595,3175.183288,Female,1
-6.23E-18,0.288675134,0.499986291,-0.499986291,0,1.82E-17,-1.200000002,-0.249993146,0.249993146,-0.499986291,0.499986291,622.53204,0.13064569,1629,129.1992188,-6.02216,-509.46072,222.1893,0.36835855,1273.7337,1672.131506,2423.980713,Female,1
-1.37E-05,0.288675134,0.499972506,-0.5,-1.37E-05,-1.02E-16,-1.200000002,-0.250006873,0.24997938,-0.5,0.499986253,428.21585,0.108504504,1991,161.4990234,-7.7310147,-514.72876,205.42943,0.36623797,1787.016033,2240.410504,3989.77356,Female,1
-3.76E-18,0.288675134,0.499983453,-0.499983453,0,-3.91E-17,-1.200000003,-0.249991727,0.249991727,-0.499983453,0.499983453,162.51317,0.073336236,1089,184.5703125,-8.490323,-555.6526,203.90244,0.31138247,1372.613948,1921.1485,2964.224854,Female,1
-8.14E-06,0.288675135,0.499983724,-0.5,-8.14E-06,5.52E-18,-1.200000001,-0.250004069,0.249987793,-0.5,0.499991862,156.22227,0.050424997,2354,151.9990809,-14.828616,-669.1,190.46262,0.2817317,1023.336452,1472.331592,1893.765133,Male,1
3.05E-18,0.288675135,0.499990238,-0.499990238,0,-2.52E-18,-1.200000001,-0.249995119,0.249995119,-0.499990238,0.499990238,24.100824,0.021692041,2204,95.703125,-13.035213,-509.36884,166.35657,0.2610564,1964.895666,2642.527158,4658.100876,Female,0
2.07E-17,0.288675134,0.499985609,-0.499985609,0,-3.71E-17,-1.200000002,-0.249992804,0.249992804,-0.499985609,0.499985609,38.100666,0.0331156,1631,92.28515625,-10.58221,-481.33456,199.64499,0.24641594,1899.267823,2489.941251,4188.36634,Female,0
-7.49E-18,0.288675134,0.499983526,-0.499983526,0,3.65E-17,-1.200000003,-0.249991763,0.249991763,-0.499983526,0.499983526,54.371704,0.04232529,1596,143.5546875,-9.375853,-423.582,210.06677,0.29787096,1347.941149,1878.899319,2418.537598,Female,0
-1.52E-05,0.288675134,0.499969512,-0.5,-1.52E-05,-1.75E-16,-1.200000002,-0.250007622,0.249977134,-0.5,0.499984756,31.625711,0.031051546,1825,112.3471467,-10.642919,-476.81198,161.75223,0.28489357,2111.229738,2653.543972,4826.25338,Female,0
-3.73E-18,0.288675134,0.499983595,-0.499983595,0,-2.91E-17,-1.200000003,-0.249991798,0.249991798,-0.499983595,0.499983595,28.004614,0.03031199,1709,117.4538352,-10.230401,-439.17456,166.01546,0.26816982,1917.358428,2415.830279,4165.239258,Female,0
-6.69E-06,0.288675135,0.499986627,-0.5,-6.69E-06,2.74E-16,-1.2,-0.250003343,0.249989971,-0.5,0.499993314,84.31274,0.033577926,3767,135.9991776,-12.600335,-521.58734,138.18298,0.40033907,2316.168114,2602.93593,5140.649414,Male,0
3.34E-18,0.288675135,0.499988259,-0.499988259,0,-4.70E-17,-1.200000001,-0.24999413,0.24999413,-0.499988259,0.499988259,11.960765,0.016758725,2013,117.4538352,-12.359916,-522.5914,148.88367,0.32337403,2399.188339,2784.353938,5597.351074,Female,0
1.78E-17,0.288675134,0.499981616,-0.499981616,0,-4.62E-17,-1.200000003,-0.249990808,0.249990808,-0.499981616,0.499981616,5.9544096,0.014796495,1485,117.4538352,-11.793256,-505.02792,144.45427,0.32025585,2438.357718,2774.133256,5562.943522,Female,0
-2.05E-05,0.288675134,0.499958993,-0.5,-2.05E-05,2.18E-16,-1.200000004,-0.250010252,0.249969245,-0.5,0.499979496,21.839672,0.029926281,1327,129.1992188,-8.605371,-424.28928,189.1802,0.4069262,1728.490442,2262.941821,3530.996704,Female,0
2.52E-18,0.288675134,0.499980308,-0.499980308,0,1.93E-17,-1.200000004,-0.249990154,0.249990154,-0.499980308,0.499980308,23.273668,0.030275583,1537,184.5703125,-7.12738,-405.38025,142.52295,0.34147912,2141.100742,2605.183306,4902.679688,Female,0
4.32E-18,0.288675134,0.499980999,-0.499980999,0,1.08E-17,-1.200000003,-0.2499905,0.2499905,-0.499980999,0.499980999,30.062704,0.03379966,1503,129.1992188,-7.756965,-445.06967,151.23512,0.3636352,2099.43698,2534.148903,4622.184871,Female,0
-7.89E-06,0.288675135,0.499984225,-0.5,-7.89E-06,-3.39E-17,-1.200000001,-0.250003944,0.249988168,-0.5,0.499992112,357.715,0.07512045,3243,151.9990809,-9.284976,-481.35455,153.1878,0.39514485,2266.404677,2664.435861,4887.082008,Male,1
-8.12E-06,0.288675135,0.49998376,-0.5,-8.12E-06,-1.23E-16,-1.200000001,-0.25000406,0.24998782,-0.5,0.49999188,287.58423,0.06833918,3316,135.9991776,-8.500205,-525.7095,207.44351,0.38145494,2179.462398,2431.72419,4485.846704,Male,1
-1.49E-05,0.288675134,0.499970265,-0.5,-1.49E-05,-2.87E-16,-1.200000002,-0.250007434,0.249977698,-0.5,0.499985132,123.715744,0.060652547,2024,161.4990234,-10.813369,-382.98376,127.95763,0.22385743,1881.717533,2395.158646,4108.926669,Female,1
-1.07E-05,0.288675135,0.499978543,-0.5,-1.07E-05,-1.85E-16,-1.200000001,-0.250005364,0.249983907,-0.5,0.499989271,105.81764,0.047650497,2255,135.9991776,-15.713706,-566.3888,160.22485,0.26293567,1487.272076,1978.407476,2995.806885,Female,0
-1.86E-05,0.288675134,0.49996282,-0.5,-1.86E-05,2.83E-16,-1.200000003,-0.250009295,0.249972115,-0.5,0.49998141,31.327402,0.03412859,2705,117.4538352,-13.735762,-424.14923,141.9434,0.24215947,2235.278577,2110.246802,4118.326669,Female,0
-1.46E-17,0.288675135,0.499989329,-0.499989329,0,1.48E-16,-1.200000001,-0.249994664,0.249994664,-0.499989329,0.499989329,160.52202,0.05853146,5805,107.6660156,-10.320684,-543.5912,177.17792,0.3029798,2452.812849,2329.474585,4545.144255,Female,0
-1.89E-05,0.288675134,0.499962173,-0.5,-1.89E-05,4.08E-17,-1.200000003,-0.250009457,0.24997163,-0.5,0.499981086,58.740864,0.047138125,3353,135.9991776,-6.944489,-540.8765,154.4458,0.3303827,2383.173297,2206.331478,4453.232046,Female,0
-2.10E-05,0.288675134,0.499957912,-0.5,-2.10E-05,9.95E-17,-1.200000004,-0.250010522,0.249968434,-0.5,0.499978956,166.16182,0.08362621,1033,172.265625,-11.571524,-446.90292,189.2937,0.22178,1532.716816,2013.259292,3476.695998,Female,0
-9.70E-06,0.288675135,0.499980601,-0.5,-9.70E-06,2.31E-16,-1.200000001,-0.25000485,0.24998545,-0.5,0.4999903,187.01247,0.06023229,3105,143.5546875,-8.512094,-528.7916,152.02588,0.38543198,2391.380665,2624.024914,5098.35894,Male,1
0,0.288675135,0.499990865,-0.499990865,0,-5.19E-17,-1.200000001,-0.249995433,0.249995433,-0.499990865,0.499990865,63.037315,0.033935823,3535,103.359375,-10.212633,-466.4267,127.70868,0.30823687,2174.633636,2488.165753,4995.703125,Female,1
-5.07E-06,0.288675135,0.499989854,-0.5,-5.07E-06,1.16E-17,-1.2,-0.250002537,0.24999239,-0.5,0.499994927,4.8395696,0.007007408,6641,117.4538352,-10.052075,-517.93756,100.260254,0.5226015,3720.350189,3309.108764,7929.741515,Male,1
-9.17E-06,0.288675135,0.499981666,-0.5,-9.17E-06,2.27E-17,-1.200000001,-0.250004583,0.24998625,-0.5,0.499990833,21.191055,0.019710734,3919,129.1992188,-9.155799,-465.79587,155.55052,0.39646205,2123.181884,2440.889184,4788.320267,Female,1
-8.59E-06,0.288675135,0.499982829,-0.5,-8.59E-06,1.38E-16,-1.200000001,-0.250004293,0.249987122,-0.5,0.499991415,67.47403,0.03403808,2864,135.9991776,-8.617984,-481.92886,147.556,0.32551196,2233.524223,2736.382265,4957.358912,Male,1
-7.41E-06,0.288675135,0.499985182,-0.5,-7.41E-06,2.49E-17,-1.200000001,-0.250003705,0.249988886,-0.5,0.499992591,152.14331,0.047481675,3938,151.9990809,-8.173213,-411.68677,98.161545,0.3723451,2719.425217,3045.734185,6371.788996,Female,0
-8.61E-06,0.288675135,0.499982787,-0.5,-8.61E-06,-8.35E-17,-1.200000001,-0.250004303,0.24998709,-0.5,0.499991393,31.674974,0.023350302,3901,151.9990809,-9.561234,-455.63113,108.312,0.25518563,2809.688224,3013.546987,6662.543046,Female,1
8.30E-18,0.288675135,0.499987987,-0.499987987,0,6.31E-17,-1.200000001,-0.249993994,0.249993994,-0.499987987,0.499987987,43.07497,0.03216961,3047,172.265625,-8.653975,-464.9249,135.95871,0.26725855,2594.311751,2908.791436,6125.145889,Female,1
-8.53E-06,0.288675135,0.499982942,-0.5,-8.53E-06,-1.57E-16,-1.200000001,-0.250004264,0.249987207,-0.5,0.499991471,28.621548,0.022095755,4161,129.1992188,-8.436674,-461.1223,133.50839,0.37200812,2867.576175,3076.080447,6820.033543,Female,1
-1.06E-17,0.288675135,0.499988073,-0.499988073,0,3.97E-17,-1.200000001,-0.249994036,0.249994036,-0.499988073,0.499988073,15.786659,0.019405698,2805,107.6660156,-9.443234,-427.45502,111.38182,0.28899324,2986.01233,3121.72826,7096.89733,Female,1
-1.24E-05,0.288675135,0.49997518,-0.5,-1.24E-05,-4.03E-17,-1.200000001,-0.250006205,0.249981385,-0.5,0.49998759,86.65719,0.046377108,2752,103.359375,-8.066491,-408.98257,118.42168,0.29592007,2551.601254,2837.505754,5942.618918,Female,1
-1.63E-17,0.288675135,0.499991032,-0.499991032,0,-5.36E-17,-1.200000001,-0.249995516,0.249995516,-0.499991032,0.499991032,36.32228,0.025524676,2715,135.9991776,-11.372438,-513.8063,163.15793,0.32945654,2066.508145,2523.618124,4464.781259,Male,1
-4.23E-06,0.288675135,0.499991545,-0.5,-4.23E-06,2.93E-17,-1.2,-0.250002114,0.249993659,-0.5,0.499995772,118.62463,0.031669885,6917,107.6660156,-16.08367,-669.88226,199.96037,0.34933054,1314.580353,1628.728018,2435.38671,Male,0
-3.85E-18,0.288675135,0.499992526,-0.499992526,0,4.15E-18,-1.200000001,-0.249996263,0.249996263,-0.499992526,0.499992526,645.42645,0.09822602,2383,198.7680288,-6.940405,-417.19568,177.38939,0.492173,2148.690442,2465.094394,4531.424253,Male,1
-1.02E-05,0.288675135,0.499979596,-0.5,-1.02E-05,-1.79E-16,-1.200000001,-0.250005101,0.249984697,-0.5,0.499989798,83.31468,0.041230485,2085,129.1992188,-8.414549,-501.22226,151.00124,0.27196428,1556.596029,2148.140599,3454.733276,Female,0
7.15E-18,0.288675134,0.499985619,-0.499985619,0,-1.21E-17,-1.200000002,-0.24999281,0.24999281,-0.499985619,0.499985619,103.020256,0.05443337,3235,135.9991776,-5.9507756,-419.5629,166.00024,0.27631295,2148.017811,2272.486659,4185.04136,Female,0
-1.32E-05,0.288675134,0.499973538,-0.5,-1.32E-05,1.36E-16,-1.200000002,-0.250006616,0.249980153,-0.5,0.499986769,229.2684,0.07789035,1587,107.6660156,-5.0439134,-464.71973,225.24532,0.3335418,1266.564302,1796.583929,2400.952148,Female,0
-1.52E-05,0.288675134,0.499969579,-0.5,-1.52E-05,-4.62E-16,-1.200000002,-0.250007605,0.249977184,-0.5,0.499984789,94.87121,0.053722244,2039,123.046875,-6.7447166,-456.00647,207.26804,0.31100538,1851.038454,2150.951479,3665.779372,Female,0
-2.89E-18,0.288675134,0.499980652,-0.499980652,0,-4.19E-17,-1.200000004,-0.249990326,0.249990326,-0.499980652,0.499980652,71.52713,0.05260947,1335,89.10290948,-6.184657,-453.47485,150.83987,0.29020408,1785.726686,2137.739439,3633.833582,Female,0
1.93E-18,0.288675135,0.499988189,-0.499988189,0,-4.09E-17,-1.200000001,-0.249994095,0.249994095,-0.499988189,0.499988189,774.1133,0.1352236,1785,151.9990809,-3.6364176,-304.58472,169.16159,0.34684795,1890.534884,2450.607795,4077.558476,Male,0
0,0.288675135,0.499992326,-0.499992326,0,-6.18E-17,-1.200000001,-0.249996163,0.249996163,-0.499992326,0.499992326,1492.9882,0.15137738,2246,99.38401442,-5.0375786,-543.46423,202.4583,0.39911413,1555.843312,2086.694153,3566.184425,Male,1
-1.08E-17,0.288675135,0.49998881,-0.49998881,0,-1.54E-17,-1.200000001,-0.249994405,0.249994405,-0.49998881,0.49998881,9.456725,0.014547864,1717,143.5546875,-16.975248,-673.586,202.51924,0.24707659,1364.834655,1957.752453,2650.663896,Female,1
-1.66E-05,0.288675134,0.499966788,-0.5,-1.66E-05,-7.85E-17,-1.200000003,-0.250008303,0.249975091,-0.5,0.499983394,5.288931,0.013253438,1363,99.38401442,-14.777865,-586.90717,181.34406,0.22741032,1581.003681,2146.821595,3382.537738,Female,1
-2.80E-18,0.288675135,0.499987683,-0.499987683,0,9.09E-18,-1.200000001,-0.249993842,0.249993842,-0.499987683,0.499987683,47.593082,0.03424015,2153,103.359375,-12.082736,-588.6354,216.47041,0.30980664,1343.160442,1622.580381,2562.585754,Female,1
-1.68E-05,0.288675134,0.49996647,-0.5,-1.68E-05,2.02E-16,-1.200000003,-0.250008383,0.249974852,-0.5,0.499983235,15.16949,0.022552907,1601,103.359375,-13.718879,-612.75134,161.34912,0.2703295,1900.380514,2246.592246,3982.365185,Female,1
7.89E-18,0.288675134,0.499982642,-0.499982642,0,-1.47E-17,-1.200000003,-0.249991321,0.249991321,-0.499982642,0.499982642,15.865432,0.023468861,1379,184.5703125,-15.080385,-689.47064,161.28745,0.28516984,1631.688891,2004.12302,3045.248252,Female,1
-8.93E-06,0.288675135,0.499982145,-0.5,-8.93E-06,6.59E-18,-1.200000001,-0.250004464,0.249986609,-0.5,0.499991072,133.63007,0.048846655,2289,151.9990809,-6.906522,-501.782,171.17404,0.3502767,1857.543039,2543.355685,4182.922585,Female,0
4.06E-18,0.288675135,0.499991066,-0.499991066,0,-3.13E-17,-1.200000001,-0.249995533,0.249995533,-0.499991066,0.499991066,34.541634,0.024843967,3289,112.3471467,-10.561414,-468.62775,124.63846,0.24943344,2273.373492,2677.973248,5272.69842,Female,0
-1.34E-05,0.288675134,0.499973251,-0.5,-1.34E-05,-7.31E-17,-1.200000002,-0.250006687,0.249979938,-0.5,0.499986625,32.086483,0.029296665,2690,135.9991776,-10.198929,-429.6786,142.30481,0.2581348,2349.215248,2588.387731,5035.859639,Female,0
-1.73E-17,0.288675135,0.499991774,-0.499991774,0,2.01E-17,-1.200000001,-0.249995887,0.249995887,-0.499991774,0.499991774,40.422436,0.025788149,3991,143.5546875,-10.669759,-511.0054,139.4466,0.33284378,2275.31425,2625.751221,5178.5544,Female,0
-1.33E-05,0.288675134,0.499973494,-0.5,-1.33E-05,2.10E-17,-1.200000002,-0.250006626,0.249980121,-0.5,0.499986747,72.56823,0.043857247,2638,123.046875,-10.483363,-465.87875,129.49051,0.29256985,2350.079792,2637.827594,5435.387854,Female,0
-2.03E-18,0.288675134,0.499985714,-0.499985714,0,-3.57E-17,-1.200000002,-0.249992857,0.249992857,-0.499985714,0.499985714,66.14812,0.043474134,2145,129.1992188,-9.140245,-437.89444,118.24545,0.26458985,2225.636024,2581.005318,5148.776112,Female,0
-6.35E-19,0.288675135,0.499988837,-0.499988837,0,2.26E-17,-1.200000001,-0.249994419,0.249994419,-0.499988837,0.499988837,44.43822,0.031497996,2929,117.4538352,-6.389475,-383.69485,136.33092,0.38487008,2708.662726,3024.457934,6537.651756,Male,0
-7.18E-18,0.288675134,0.499985974,-0.499985974,0,-1.88E-17,-1.200000002,-0.249992987,0.249992987,-0.499985974,0.499985974,102.602936,0.05364833,1815,135.9991776,-6.1453176,-445.8328,201.18207,0.42447546,1537.219586,2050.388021,3062.329102,Male,1
8.28E-18,0.288675135,0.49998992,-0.49998992,0,-2.47E-17,-1.200000001,-0.24999496,0.24999496,-0.49998992,0.49998992,605.18494,0.1104562,2461,151.9990809,-8.321641,-395.26,142.88995,0.30629513,2013.686473,2396.959335,4364.469485,Male,1
-7.83E-06,0.288675135,0.499984335,-0.5,-7.83E-06,1.32E-17,-1.200000001,-0.250003916,0.249988252,-0.5,0.499992168,3.5703425,0.007478514,2759,117.4538352,-15.508823,-578.5338,152.5972,0.43013155,1578.853312,2045.23581,3479.507227,Male,0
-7.71E-06,0.288675135,0.499984588,-0.5,-7.71E-06,1.29E-16,-1.200000001,-0.250003853,0.249988441,-0.5,0.499992294,54.986664,0.029111184,4005,112.3471467,-7.5177937,-464.89645,171.95416,0.42411724,2552.612306,2846.373589,5525.470788,Male,0
-8.38E-06,0.288675135,0.499983233,-0.5,-8.38E-06,8.58E-17,-1.200000001,-0.250004192,0.249987425,-0.5,0.499991616,648.9998,0.104316615,2816,161.4990234,-16.997213,-567.7727,200.46472,0.22509992,1086.166712,1331.354616,1764.802434,Female,1
-1.34E-05,0.288675134,0.499973101,-0.5,-1.34E-05,3.78E-16,-1.200000002,-0.250006725,0.249979826,-0.5,0.49998655,269.1078,0.08508085,2502,135.9991776,-18.06982,-592.32715,156.64325,0.22003007,1380.249344,1433.506464,2412.013725,Female,1
-8.55E-06,0.288675135,0.499982902,-0.5,-8.55E-06,-7.47E-17,-1.200000001,-0.250004274,0.249987177,-0.5,0.499991451,209.31482,0.059822783,3608,112.3471467,-18.44244,-653.0973,208.95673,0.32707226,1247.560675,1434.677605,2181.875212,Female,1
-1.16E-05,0.288675135,0.49997671,-0.5,-1.16E-05,2.45E-16,-1.200000001,-0.250005823,0.249982532,-0.5,0.499988355,222.5399,0.07199348,3048,99.38401442,-18.646168,-607.6009,180.83455,0.2587825,1456.947903,1567.841435,2552.453613,Female,1
-1.12E-05,0.288675135,0.499977611,-0.5,-1.12E-05,8.71E-17,-1.200000001,-0.250005597,0.249983208,-0.5,0.499988805,244.34413,0.0739643,3268,129.1992188,-18.124498,-574.8267,158.83116,0.28881246,1529.801077,1624.759224,2703.518122,Female,1
5.47E-18,0.288675135,0.499991541,-0.499991541,0,1.92E-17,-1.200000001,-0.249995771,0.249995771,-0.499991541,0.499991541,105.54505,0.042256363,3545,92.28515625,-8.979508,-440.83807,137.23969,0.25588068,2496.209725,3037.139996,6373.178416,Female,0
-1.61E-05,0.288675134,0.499967848,-0.5,-1.61E-05,-1.50E-16,-1.200000002,-0.250008038,0.249975886,-0.5,0.499983924,286.4941,0.09597623,1407,172.265625,-7.2862616,-409.9227,163.55075,0.19866833,1884.882307,2663.20528,4789.372679,Female,0
-1.31E-05,0.288675134,0.499973896,-0.5,-1.31E-05,1.93E-18,-1.200000002,-0.250006526,0.249980422,-0.5,0.499986948,96.350746,0.05015137,2109,151.9990809,-8.78504,-422.4237,150.58087,0.28943554,2025.476981,2620.511596,4589.299805,Female,0
-1.57E-05,0.288675134,0.499968615,-0.5,-1.57E-05,-7.42E-17,-1.200000002,-0.250007846,0.249976461,-0.5,0.499984307,59.39022,0.04317387,1647,103.359375,-8.714969,-414.78333,147.71204,0.2586447,1856.13004,2645.534383,4191.625977,Female,0
-1.69E-05,0.288675134,0.49996628,-0.5,-1.69E-05,1.42E-16,-1.200000003,-0.25000843,0.24997471,-0.5,0.49998314,334.31134,0.10617427,1511,135.9991776,-7.236008,-395.1641,172.67209,0.23670153,1659.803734,2356.737509,3301.448427,Female,0
-1.31E-05,0.288675134,0.499973786,-0.5,-1.31E-05,4.31E-17,-1.200000002,-0.250006553,0.24998034,-0.5,0.499986893,727.0813,0.1380561,1589,89.10290948,-4.9823866,-468.0333,218.90775,0.45758837,1910.500073,2305.539939,4203.855469,Male,1
-1.08E-05,0.288675135,0.499978324,-0.5,-1.08E-05,1.47E-16,-1.200000001,-0.250005419,0.249983743,-0.5,0.499989162,83.77101,0.042612433,2015,143.5546875,-8.067957,-469.4122,158.51106,0.2530318,1914.055745,2598.334582,4377.274264,Female,1
-1.48E-05,0.288675134,0.49997046,-0.5,-1.48E-05,-6.34E-17,-1.200000002,-0.250007385,0.249977845,-0.5,0.49998523,95.70449,0.053170897,1644,112.3471467,-7.850715,-399.5805,182.6999,0.2894455,1971.20043,2591.43297,4448.374096,Female,1
-9.29E-06,0.288675135,0.499981416,-0.5,-9.29E-06,1.01E-16,-1.200000001,-0.250004646,0.249986062,-0.5,0.499990708,189.63907,0.059365265,2898,135.9991776,-6.8719974,-447.29968,185.23683,0.30399117,1620.610472,2207.942166,3212.510134,Female,1
-1.61E-17,0.288675135,0.499988655,-0.499988655,0,4.02E-17,-1.200000001,-0.249994328,0.249994328,-0.499988655,0.499988655,155.42792,0.0593852,2637,123.046875,-7.6833916,-506.70764,173.71527,0.30745143,1902.440898,2519.761354,4324.832469,Female,1
-9.03E-18,0.288675134,0.499986767,-0.499986767,0,7.04E-17,-1.200000002,-0.249993384,0.249993384,-0.499986767,0.499986767,195.5663,0.07194279,1667,151.9990809,-7.1043825,-440.30466,156.32901,0.26581967,1747.468486,2490.101612,3728.881506,Female,1
-1.03E-05,0.288675135,0.499979362,-0.5,-1.03E-05,4.73E-16,-1.200000001,-0.25000516,0.249984521,-0.5,0.499989681,73.59114,0.038971573,3069,161.4990234,-6.8844004,-462.4807,150.60388,0.38548106,2443.033821,2765.237795,5506.833368,Male,0
8.92E-18,0.288675135,0.499991634,-0.499991634,0,5.99E-17,-1.200000001,-0.249995817,0.249995817,-0.499991634,0.499991634,106.71329,0.04225504,2792,135.9991776,-8.928012,-431.44208,134.87411,0.27797842,2181.336216,2707.988333,5100.332407,Female,1
-1.44E-05,0.288675134,0.499971167,-0.5,-1.44E-05,3.19E-16,-1.200000002,-0.250007208,0.249978375,-0.5,0.499985583,55.750755,0.04009344,1243,151.9990809,-8.778552,-412.71817,153.51419,0.24371105,2096.974701,2692.624528,5098.302505,Female,1
